,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,to_PGP capacity,PGP_storage capacity,from_PGP capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
1324,300952.78608834243,0,0.2595475552552688,311234.41975243436,0.28445890763276277,1158662.6262922015,290016.296528631,61253.603084537215,169201806.1593681,246600.31912773484,optimal,nYrs_20210220_SWBPGP_iter00404,Jan29v1,CONUS,1,84,-1,-1,-1,42444.86252369123,83767.16011482067,0.0,0.0,1.0,0.0
1430,300952.78608834243,0,0.2595475552552688,311234.41975243436,0.28445890763276277,1158662.6262922015,290016.296528631,61253.603084537215,169201806.1593681,246600.31912773484,optimal,nYrs_20210220_SWBPGP_iter00055,Jan29v1,CONUS,1,84,-1,-1,-1,42444.86252369123,83767.16011482067,0.0,0.0,1.0,0.0
1025,304312.90342465753,0,0.2627501869639085,260558.8737451085,0.29012179959123024,1153647.500776436,115413.71214891589,57389.21895479086,123033026.44796053,229458.1259438873,optimal,nYrs_20210220_SWBPGP_iter00014,Jan29v1,CONUS,1,85,-1,-1,-1,39023.136306131215,74529.99658128317,0.0,0.0,1.0,0.0
1042,304312.90342465753,0,0.2627501869639085,260558.8737451085,0.29012179959123024,1153647.500776436,115413.71214891589,57389.21895479086,123033026.44796053,229458.1259438873,optimal,nYrs_20210220_SWBPGP_iter00140,Jan29v1,CONUS,1,85,-1,-1,-1,39023.136306131215,74529.99658128317,0.0,0.0,1.0,0.0
1044,304312.90342465753,0,0.2627501869639085,260558.8737451085,0.29012179959123024,1153647.500776436,115413.71214891589,57389.21895479086,123033026.44796053,229458.1259438873,optimal,nYrs_20210220_SWBPGP_iter00407,Jan29v1,CONUS,1,85,-1,-1,-1,39023.136306131215,74529.99658128317,0.0,0.0,1.0,0.0
1065,304312.90342465753,0,0.2627501869639085,260558.8737451085,0.29012179959123024,1153647.500776436,115413.71214891589,57389.21895479086,123033026.44796053,229458.1259438873,optimal,nYrs_20210220_SWBPGP_iter00183,Jan29v1,CONUS,1,85,-1,-1,-1,39023.136306131215,74529.99658128317,0.0,0.0,1.0,0.0
1085,304312.90342465753,0,0.2627501869639085,260558.8737451085,0.29012179959123024,1153647.500776436,115413.71214891589,57389.21895479086,123033026.44796053,229458.1259438873,optimal,nYrs_20210220_SWBPGP_iter00353,Jan29v1,CONUS,1,85,-1,-1,-1,39023.136306131215,74529.99658128317,0.0,0.0,1.0,0.0
1304,304312.90342465753,0,0.2627501869639085,260558.8737451085,0.29012179959123024,1153647.500776436,115413.71214891589,57389.21895479086,123033026.44796053,229458.1259438873,optimal,nYrs_20210220_SWBPGP_iter00164,Jan29v1,CONUS,1,85,-1,-1,-1,39023.136306131215,74529.99658128317,0.0,0.0,1.0,0.0
1386,304312.90342465753,0,0.2627501869639085,260558.8737451085,0.29012179959123024,1153647.500776436,115413.71214891589,57389.21895479086,123033026.44796053,229458.1259438873,optimal,nYrs_20210220_SWBPGP_iter00222,Jan29v1,CONUS,1,85,-1,-1,-1,39023.136306131215,74529.99658128317,0.0,0.0,1.0,0.0
1403,304312.90342465753,0,0.2627501869639085,260558.8737451085,0.29012179959123024,1153647.500776436,115413.71214891589,57389.21895479086,123033026.44796053,229458.1259438873,optimal,nYrs_20210220_SWBPGP_iter00326,Jan29v1,CONUS,1,85,-1,-1,-1,39023.136306131215,74529.99658128317,0.0,0.0,1.0,0.0
1491,304312.90342465753,0,0.2627501869639085,260558.8737451085,0.29012179959123024,1153647.500776436,115413.71214891589,57389.21895479086,123033026.44796053,229458.1259438873,optimal,nYrs_20210220_SWBPGP_iter00450,Jan29v1,CONUS,1,85,-1,-1,-1,39023.136306131215,74529.99658128317,0.0,0.0,1.0,0.0
1020,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00397,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1084,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00488,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1183,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00028,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1232,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00440,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1236,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00178,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1251,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00323,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1258,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00168,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1260,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00342,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1273,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00185,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1334,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00499,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1338,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00338,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1341,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00370,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1345,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00372,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1361,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00275,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1424,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00160,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1425,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00070,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1445,301565.7832191781,0,0.2586173468685507,312291.96392043197,0.2717274504417589,1189412.231238826,73237.97643417308,69500.64270668097,144790361.22160044,251570.46102663546,optimal,nYrs_20210220_SWBPGP_iter00239,Jan29v1,CONUS,1,86,-1,-1,-1,41844.13738479647,74687.06512149645,0.0,0.0,1.0,0.0
1035,303652.43230593606,0,0.26164664662124054,407850.6557193533,0.2502367280831821,1091489.8294696403,279081.8559152704,66490.45401661025,134095359.04123963,223767.4974013354,optimal,nYrs_20210220_SWBPGP_iter00443,Jan29v1,CONUS,1,87,-1,-1,-1,41435.048488765904,50473.303623761836,0.0,0.0,1.0,0.0
1039,303652.43230593606,0,0.26164664662124054,407850.6557193533,0.2502367280831821,1091489.8294696403,279081.8559152704,66490.45401661025,134095359.04123963,223767.4974013354,optimal,nYrs_20210220_SWBPGP_iter00108,Jan29v1,CONUS,1,87,-1,-1,-1,41435.048488765904,50473.303623761836,0.0,0.0,1.0,0.0
1062,303652.43230593606,0,0.26164664662124054,407850.6557193533,0.2502367280831821,1091489.8294696403,279081.8559152704,66490.45401661025,134095359.04123963,223767.4974013354,optimal,nYrs_20210220_SWBPGP_iter00022,Jan29v1,CONUS,1,87,-1,-1,-1,41435.048488765904,50473.303623761836,0.0,0.0,1.0,0.0
1100,303652.43230593606,0,0.26164664662124054,407850.6557193533,0.2502367280831821,1091489.8294696403,279081.8559152704,66490.45401661025,134095359.04123963,223767.4974013354,optimal,nYrs_20210220_SWBPGP_iter00245,Jan29v1,CONUS,1,87,-1,-1,-1,41435.048488765904,50473.303623761836,0.0,0.0,1.0,0.0
1166,303652.43230593606,0,0.26164664662124054,407850.6557193533,0.2502367280831821,1091489.8294696403,279081.8559152704,66490.45401661025,134095359.04123963,223767.4974013354,optimal,nYrs_20210220_SWBPGP_iter00380,Jan29v1,CONUS,1,87,-1,-1,-1,41435.048488765904,50473.303623761836,0.0,0.0,1.0,0.0
1270,303652.43230593606,0,0.26164664662124054,407850.6557193533,0.2502367280831821,1091489.8294696403,279081.8559152704,66490.45401661025,134095359.04123963,223767.4974013354,optimal,nYrs_20210220_SWBPGP_iter00304,Jan29v1,CONUS,1,87,-1,-1,-1,41435.048488765904,50473.303623761836,0.0,0.0,1.0,0.0
1306,303652.43230593606,0,0.26164664662124054,407850.6557193533,0.2502367280831821,1091489.8294696403,279081.8559152704,66490.45401661025,134095359.04123963,223767.4974013354,optimal,nYrs_20210220_SWBPGP_iter00146,Jan29v1,CONUS,1,87,-1,-1,-1,41435.048488765904,50473.303623761836,0.0,0.0,1.0,0.0
1439,303652.43230593606,0,0.26164664662124054,407850.6557193533,0.2502367280831821,1091489.8294696403,279081.8559152704,66490.45401661025,134095359.04123963,223767.4974013354,optimal,nYrs_20210220_SWBPGP_iter00485,Jan29v1,CONUS,1,87,-1,-1,-1,41435.048488765904,50473.303623761836,0.0,0.0,1.0,0.0
1443,303652.43230593606,0,0.26164664662124054,407850.6557193533,0.2502367280831821,1091489.8294696403,279081.8559152704,66490.45401661025,134095359.04123963,223767.4974013354,optimal,nYrs_20210220_SWBPGP_iter00054,Jan29v1,CONUS,1,87,-1,-1,-1,41435.048488765904,50473.303623761836,0.0,0.0,1.0,0.0
1456,303652.43230593606,0,0.26164664662124054,407850.6557193533,0.2502367280831821,1091489.8294696403,279081.8559152704,66490.45401661025,134095359.04123963,223767.4974013354,optimal,nYrs_20210220_SWBPGP_iter00001,Jan29v1,CONUS,1,87,-1,-1,-1,41435.048488765904,50473.303623761836,0.0,0.0,1.0,0.0
1026,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00472,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1074,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00339,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1093,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00274,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1123,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00213,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1151,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00082,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1174,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00087,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1186,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00020,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1194,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00410,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1198,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00100,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1242,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00180,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1256,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00102,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1295,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00335,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1389,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00292,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1451,307889.9653916211,0,0.2648600958818636,336719.9245487435,0.293708643783056,1106228.8085298517,251064.36057659122,68067.24213534249,190756033.66271415,234843.8378489358,optimal,nYrs_20210220_SWBPGP_iter00079,Jan29v1,CONUS,1,88,-1,-1,-1,41325.69937071408,77494.3305728948,0.0,0.0,1.0,0.0
1005,304674.93972602737,0,0.2680103812356238,369871.8592136558,0.26686745988252775,1086573.101143755,197728.15344767534,67006.43195751889,124520007.6612742,289213.17723443033,optimal,nYrs_20210220_SWBPGP_iter00426,Jan29v1,CONUS,1,89,-1,-1,-1,44004.70518793236,57919.37095599538,0.0,0.0,1.0,0.0
1105,304674.93972602737,0,0.2680103812356238,369871.8592136558,0.26686745988252775,1086573.101143755,197728.15344767534,67006.43195751889,124520007.6612742,289213.17723443033,optimal,nYrs_20210220_SWBPGP_iter00363,Jan29v1,CONUS,1,89,-1,-1,-1,44004.70518793236,57919.37095599538,0.0,0.0,1.0,0.0
1159,304674.93972602737,0,0.2680103812356238,369871.8592136558,0.26686745988252775,1086573.101143755,197728.15344767534,67006.43195751889,124520007.6612742,289213.17723443033,optimal,nYrs_20210220_SWBPGP_iter00230,Jan29v1,CONUS,1,89,-1,-1,-1,44004.70518793236,57919.37095599538,0.0,0.0,1.0,0.0
1233,304674.93972602737,0,0.2680103812356238,369871.8592136558,0.26686745988252775,1086573.101143755,197728.15344767534,67006.43195751889,124520007.6612742,289213.17723443033,optimal,nYrs_20210220_SWBPGP_iter00495,Jan29v1,CONUS,1,89,-1,-1,-1,44004.70518793236,57919.37095599538,0.0,0.0,1.0,0.0
1331,304674.93972602737,0,0.2680103812356238,369871.8592136558,0.26686745988252775,1086573.101143755,197728.15344767534,67006.43195751889,124520007.6612742,289213.17723443033,optimal,nYrs_20210220_SWBPGP_iter00355,Jan29v1,CONUS,1,89,-1,-1,-1,44004.70518793236,57919.37095599538,0.0,0.0,1.0,0.0
1450,304674.93972602737,0,0.2680103812356238,369871.8592136558,0.26686745988252775,1086573.101143755,197728.15344767534,67006.43195751889,124520007.6612742,289213.17723443033,optimal,nYrs_20210220_SWBPGP_iter00427,Jan29v1,CONUS,1,89,-1,-1,-1,44004.70518793236,57919.37095599538,0.0,0.0,1.0,0.0
1459,304674.93972602737,0,0.2680103812356238,369871.8592136558,0.26686745988252775,1086573.101143755,197728.15344767534,67006.43195751889,124520007.6612742,289213.17723443033,optimal,nYrs_20210220_SWBPGP_iter00021,Jan29v1,CONUS,1,89,-1,-1,-1,44004.70518793236,57919.37095599538,0.0,0.0,1.0,0.0
1003,298942.67237442924,0,0.2638806293628622,364104.78121936135,0.28719262977639115,1018251.6113892,405582.68861359806,54766.36946837225,187200526.23566934,187962.51578371314,optimal,nYrs_20210220_SWBPGP_iter00166,Jan29v1,CONUS,1,90,-1,-1,-1,38244.59089429335,65889.26959932224,0.0,0.0,1.0,0.0
1014,298942.67237442924,0,0.2638806293628622,364104.78121936135,0.28719262977639115,1018251.6113892,405582.68861359806,54766.36946837225,187200526.23566934,187962.51578371314,optimal,nYrs_20210220_SWBPGP_iter00305,Jan29v1,CONUS,1,90,-1,-1,-1,38244.59089429335,65889.26959932224,0.0,0.0,1.0,0.0
1040,298942.67237442924,0,0.2638806293628622,364104.78121936135,0.28719262977639115,1018251.6113892,405582.68861359806,54766.36946837225,187200526.23566934,187962.51578371314,optimal,nYrs_20210220_SWBPGP_iter00357,Jan29v1,CONUS,1,90,-1,-1,-1,38244.59089429335,65889.26959932224,0.0,0.0,1.0,0.0
1071,298942.67237442924,0,0.2638806293628622,364104.78121936135,0.28719262977639115,1018251.6113892,405582.68861359806,54766.36946837225,187200526.23566934,187962.51578371314,optimal,nYrs_20210220_SWBPGP_iter00319,Jan29v1,CONUS,1,90,-1,-1,-1,38244.59089429335,65889.26959932224,0.0,0.0,1.0,0.0
1076,298942.67237442924,0,0.2638806293628622,364104.78121936135,0.28719262977639115,1018251.6113892,405582.68861359806,54766.36946837225,187200526.23566934,187962.51578371314,optimal,nYrs_20210220_SWBPGP_iter00294,Jan29v1,CONUS,1,90,-1,-1,-1,38244.59089429335,65889.26959932224,0.0,0.0,1.0,0.0
1117,298942.67237442924,0,0.2638806293628622,364104.78121936135,0.28719262977639115,1018251.6113892,405582.68861359806,54766.36946837225,187200526.23566934,187962.51578371314,optimal,nYrs_20210220_SWBPGP_iter00018,Jan29v1,CONUS,1,90,-1,-1,-1,38244.59089429335,65889.26959932224,0.0,0.0,1.0,0.0
1277,298942.67237442924,0,0.2638806293628622,364104.78121936135,0.28719262977639115,1018251.6113892,405582.68861359806,54766.36946837225,187200526.23566934,187962.51578371314,optimal,nYrs_20210220_SWBPGP_iter00457,Jan29v1,CONUS,1,90,-1,-1,-1,38244.59089429335,65889.26959932224,0.0,0.0,1.0,0.0
1337,298942.67237442924,0,0.2638806293628622,364104.78121936135,0.28719262977639115,1018251.6113892,405582.68861359806,54766.36946837225,187200526.23566934,187962.51578371314,optimal,nYrs_20210220_SWBPGP_iter00486,Jan29v1,CONUS,1,90,-1,-1,-1,38244.59089429335,65889.26959932224,0.0,0.0,1.0,0.0
1339,298942.67237442924,0,0.2638806293628622,364104.78121936135,0.28719262977639115,1018251.6113892,405582.68861359806,54766.36946837225,187200526.23566934,187962.51578371314,optimal,nYrs_20210220_SWBPGP_iter00143,Jan29v1,CONUS,1,90,-1,-1,-1,38244.59089429335,65889.26959932224,0.0,0.0,1.0,0.0
